1980,9,1,13.8546410,7.24688721,.00000000,-9999.00000,.00000000
1980,9,2,13.7591238,-.288024902,.190285789E-05,158.800003,.302173845E-06
1980,9,3,13.6635160,-.314300537,.449802201E-05,158.800003,.714285875E-06
1980,9,4,13.5678225,.661712646,.116726078E-04,158.800003,.185361012E-05
1980,9,5,13.4720535,3.38842773,.00000000,-9999.00000,.00000000
1980,9,6,13.3762131,5.62179565,.00000000,-9999.00000,.00000000
1980,9,7,13.2803078,5.49386597,.00000000,-9999.00000,.00000000
1980,9,8,13.1843462,5.24926758,.00000000,-9999.00000,.00000000
1980,9,9,13.0883322,5.80755615,.00000000,-9999.00000,.00000000
1980,9,10,12.9922714,5.06262207,.00000000,-9999.00000,.00000000
1980,9,11,12.8961687,6.56896973,.00000000,-9999.00000,.00000000
1980,9,12,12.8000278,4.85736084,.00000000,-9999.00000,.00000000
1980,9,13,12.7038555,5.44497681,.00000000,-9999.00000,.00000000
1980,9,14,12.6076565,8.75582886,.00000000,-9999.00000,.00000000
1980,9,15,12.5114317,10.1391602,.00000000,-9999.00000,.00000000
1980,9,16,12.4151869,8.47766113,.00000000,-9999.00000,.00000000
1980,9,17,12.3189278,6.58041382,.00000000,-9999.00000,.00000000
1980,9,18,12.2226553,5.42895508,.00000000,-9999.00000,.00000000
1980,9,19,12.1263742,3.84170532,.00000000,-9999.00000,.00000000
1980,9,20,12.0300894,5.46340942,.00000000,-9999.00000,.00000000
1980,9,21,11.9338036,3.52423096,.00000000,-9999.00000,.00000000
1980,9,22,11.8375187,2.87631226,.00000000,-9999.00000,.00000000
1980,9,23,11.7412415,3.50534058,.00000000,-9999.00000,.00000000
1980,9,24,11.6449728,4.67364502,.00000000,-9999.00000,.00000000
1980,9,25,11.5487194,5.03573608,.00000000,-9999.00000,.00000000
1980,9,26,11.4524822,5.23013306,.00000000,-9999.00000,.00000000
1980,9,27,11.3562651,4.41955566,.00000000,-9999.00000,.00000000
1980,9,28,11.2600765,3.44860840,.00000000,-9999.00000,.00000000
