1980,9,1,13.8354464,8.68438721,.00000000,-9999.00000,.00000000
1980,9,2,13.7409544,1.00842285,.462076628E-06,158.800003,.733777696E-07
1980,9,3,13.6463652,.534027100,.685612747E-06,158.799988,.108875298E-06
1980,9,4,13.5516863,1.29635620,.00000000,-9999.00000,.00000000
1980,9,5,13.4569283,3.82165527,.00000000,-9999.00000,.00000000
1980,9,6,13.3620949,6.53781128,.00000000,-9999.00000,.00000000
1980,9,7,13.2671928,5.96362305,.00000000,-9999.00000,.00000000
1980,9,8,13.1722307,5.89651489,.00000000,-9999.00000,.00000000
1980,9,9,13.0772123,6.90206909,.00000000,-9999.00000,.00000000
1980,9,10,12.9821444,5.59887695,.00000000,-9999.00000,.00000000
1980,9,11,12.8870316,7.33676147,.00000000,-9999.00000,.00000000
1980,9,12,12.7918787,5.13815308,.00000000,-9999.00000,.00000000
1980,9,13,12.6966925,7.31625366,.00000000,-9999.00000,.00000000
1980,9,14,12.6014767,10.7653503,.00000000,-9999.00000,.00000000
1980,9,15,12.5062332,12.5685730,.00000000,-9999.00000,.00000000
1980,9,16,12.4109697,9.73944092,.00000000,-9999.00000,.00000000
1980,9,17,12.3156881,7.56619263,.00000000,-9999.00000,.00000000
1980,9,18,12.2203951,6.12222290,.00000000,-9999.00000,.00000000
1980,9,19,12.1250916,5.08697510,.00000000,-9999.00000,.00000000
1980,9,20,12.0297842,6.38519287,.00000000,-9999.00000,.00000000
1980,9,21,11.9344749,4.37802124,.00000000,-9999.00000,.00000000
1980,9,22,11.8391676,4.39157104,.00000000,-9999.00000,.00000000
1980,9,23,11.7438688,4.92373657,.00000000,-9999.00000,.00000000
1980,9,24,11.6485786,5.45742798,.00000000,-9999.00000,.00000000
1980,9,25,11.5533047,5.61511230,.00000000,-9999.00000,.00000000
1980,9,26,11.4580479,6.68395996,.00000000,-9999.00000,.00000000
1980,9,27,11.3628139,4.98910522,.00000000,-9999.00000,.00000000
1980,9,28,11.2676086,3.66442871,.00000000,-9999.00000,.00000000
1980,9,29,11.1724339,4.52880859,.00000000,-9999.00000,.00000000
1980,9,30,11.0772963,5.16229248,.00000000,-9999.00000,.00000000
1980,10,1,10.9821987,4.63305664,.00000000,-9999.00000,.00000000
1980,10,2,10.8871498,3.78823853,.00000000,-9999.00000,.00000000
1980,10,3,10.7921505,1.43487549,.829873388E-04,158.800003,.131783891E-04
1980,10,4,10.6972103,2.09338379,.222503422E-04,550.000000,.122376887E-04
1980,10,5,10.6023350,1.02630615,.416201120E-02,158.800003,.660927326E-03
1980,10,6,10.5075283,2.93338013,.00000000,-9999.00000,.00000000
1980,10,7,10.4127979,3.48135376,.00000000,-9999.00000,.00000000
1980,10,8,10.3181534,-.552062988E-01,.390035938E-02,158.800003,.619377068E-03
1980,10,9,10.2235994,-2.34466553,.467338413E-02,159.399780,.744936406E-03
1980,10,10,10.1291456,-3.99005127,.498325285E-02,159.872467,.796684937E-03
1980,10,11,10.0347996,-3.25994873,.501432363E-02,160.692871,.805766031E-03
1980,10,12,9.94057274,-3.46401978,.505884271E-02,161.485962,.816932064E-03
1980,10,13,9.84647179,-2.37710571,.615434442E-02,161.742126,.995416776E-03
1980,10,14,9.75250816,.396728516,.107517801E-01,191.942612,.206372468E-02
1980,10,15,9.65869427,2.35885620,.685613486E-03,158.800003,.108875422E-03
1980,10,16,9.56503773,-.818176270,.192994589E-02,158.848282,.306568603E-03
1980,10,17,9.47155476,-.119598389,.542080402E-02,174.833923,.947740453E-03
1980,10,18,9.37825489,.873596191,.738995522E-02,219.842316,.162462483E-02
1980,10,19,9.28515720,1.92385864,.270738127E-02,158.800003,.429932144E-03
1980,10,20,9.19226933,1.35571289,.843849313E-02,324.800873,.274082995E-02
1980,10,21,9.09961128,.977813721,.956739858E-02,321.096039,.307205389E-02
1980,10,22,9.00719833,3.87652588,.00000000,-9999.00000,.00000000
1980,10,23,8.91504765,1.87078857,.158078736E-02,158.800003,.251029036E-03
1980,10,24,8.82317638,3.68264771,.00000000,-9999.00000,.00000000
1980,10,25,8.73160362,1.73663330,.383049919E-03,158.799988,.608283262E-04
1980,10,26,8.64035130,-.192352295,.371490233E-02,176.825882,.656890857E-03
1980,10,27,8.54943848,-.382202148,.735549303E-02,172.827530,.127123168E-02
1980,10,28,8.45888996,-1.41299438,.134008490E-01,167.109131,.223940425E-02
1980,10,29,8.36872768,-3.35729980,.135019952E-01,168.994049,.228175684E-02
1980,10,30,8.27897549,-3.79809570,.135477325E-01,170.828354,.231433683E-02
1980,10,31,8.18966198,-6.90933228,.135114612E-01,172.379639,.232910085E-02
1980,11,1,8.10081291,-8.72494507,.134497685E-01,173.746201,.233684620E-02
1980,11,2,8.01245975,-6.92895508,.133598484E-01,175.102020,.233933632E-02
1980,11,3,7.92462730,-2.89843750,.162854195E-01,173.675278,.282837497E-02
1980,11,4,7.83735275,-1.02493286,.234544482E-01,170.919388,.400882028E-02
1980,11,5,7.75066566,-.386962891E-01,.243887305E-01,176.095917,.429475587E-02
1980,11,6,7.66460228,-2.61233521,.241434518E-01,179.459778,.433277851E-02
1980,11,7,7.57919884,-5.05349731,.238530021E-01,182.357407,.434977142E-02
1980,11,8,7.49449348,-8.42599487,.235186573E-01,185.078323,.435279356E-02
1980,11,9,7.41052437,-11.7763367,.233219955E-01,186.748062,.435533747E-02
1980,11,10,7.32733345,-8.45498657,.249299612E-01,184.472626,.459889555E-02
1980,11,11,7.24496460,-.967102051,.280292109E-01,184.755295,.517854514E-02
1980,11,12,7.16346359,-2.54440308,.336316638E-01,183.117554,.615854794E-02
1980,11,13,7.08287430,-1.92013550,.359782092E-01,185.260345,.666533504E-02
