-2617467.97      3425018.72
-2584764.27      3397878.24
-2588534.61      3396163.64
-2594614.88      3393006.08
-2623591.49      3397419.26
-2617562.91      3424962.62
-2638882.13      3435006.66
-2617394.70      3409583.29
-2619717.13      3428428.67
-2619717.13      3428428.67
