1980,9,1,13.8513079,9.65454102,.00000000,-9999.00000,.00000000
1980,9,2,13.7559681,2.27273560,.203226548E-06,158.800003,.322723750E-07
1980,9,3,13.6605377,2.11193848,.412314307E-06,158.800003,.654755112E-07
1980,9,4,13.5650215,2.69293213,.709278751E-07,158.800003,.112633467E-07
1980,9,5,13.4694262,5.13873291,.00000000,-9999.00000,.00000000
1980,9,6,13.3737612,7.55688477,.00000000,-9999.00000,.00000000
1980,9,7,13.2780313,7.36636353,.00000000,-9999.00000,.00000000
1980,9,8,13.1822424,7.17120361,.00000000,-9999.00000,.00000000
1980,9,9,13.0864010,7.96374512,.00000000,-9999.00000,.00000000
1980,9,10,12.9905128,6.92587280,.00000000,-9999.00000,.00000000
1980,9,11,12.8945827,8.05474854,.00000000,-9999.00000,.00000000
1980,9,12,12.7986135,6.63067627,.00000000,-9999.00000,.00000000
1980,9,13,12.7026119,7.11184692,.00000000,-9999.00000,.00000000
1980,9,14,12.6065836,10.7173157,.00000000,-9999.00000,.00000000
1980,9,15,12.5105295,12.2022705,.00000000,-9999.00000,.00000000
1980,9,16,12.4144545,10.0586243,.00000000,-9999.00000,.00000000
1980,9,17,12.3183651,8.47744751,.00000000,-9999.00000,.00000000
1980,9,18,12.2222633,7.06530762,.00000000,-9999.00000,.00000000
1980,9,19,12.1261511,6.28283691,.00000000,-9999.00000,.00000000
1980,9,20,12.0300360,7.49926758,.00000000,-9999.00000,.00000000
1980,9,21,11.9339199,5.38314819,.00000000,-9999.00000,.00000000
1980,9,22,11.8378057,5.11660767,.00000000,-9999.00000,.00000000
1980,9,23,11.7416973,5.59478760,.00000000,-9999.00000,.00000000
1980,9,24,11.6455984,6.72711182,.00000000,-9999.00000,.00000000
1980,9,25,11.5495148,6.63858032,.00000000,-9999.00000,.00000000
1980,9,26,11.4534483,7.41424561,.00000000,-9999.00000,.00000000
1980,9,27,11.3574028,6.13616943,.00000000,-9999.00000,.00000000
1980,9,28,11.2613840,4.83148193,.00000000,-9999.00000,.00000000
1980,9,29,11.1653948,5.28591919,.00000000,-9999.00000,.00000000
1980,9,30,11.0694380,6.27746582,.00000000,-9999.00000,.00000000
1980,10,1,10.9735222,5.55102539,.00000000,-9999.00000,.00000000
1980,10,2,10.8776522,4.83465576,.00000000,-9999.00000,.00000000
1980,10,3,10.7818298,2.59432983,.629264241E-05,158.800003,.999271606E-06
1980,10,4,10.6860628,3.59933472,.00000000,-9999.00000,.00000000
1980,10,5,10.5903568,2.30413818,.829237688E-03,158.800003,.131682944E-03
1980,10,6,10.4947176,3.19692993,.00000000,-9999.00000,.00000000
1980,10,7,10.3991499,3.78524780,.00000000,-9999.00000,.00000000
1980,10,8,10.3036661,.698242188E-01,.471226126E-02,158.799988,.748307037E-03
1980,10,9,10.2082672,-1.72149658,.576565368E-02,159.559647,.919965678E-03
1980,10,10,10.1129656,-3.08404541,.581464451E-02,160.568176,.933646865E-03
1980,10,11,10.0177670,-2.31655884,.590200489E-02,161.526062,.953327573E-03
1980,10,12,9.92268276,-1.79748535,.592073239E-02,162.533554,.962317688E-03
1980,10,13,9.82771873,-1.02346802,.680046994E-02,163.022964,.110863277E-02
1980,10,14,9.73288822,1.35140991,.308726029E-02,158.800003,.490256934E-03
1980,10,15,9.63820171,3.42590332,.00000000,-9999.00000,.00000000
