 1980  9  1   13.84    9.18     0.0000  -9999.00     0.00000
 1980  9  2   13.75    1.61     0.0000    158.80     0.00000
 1980  9  3   13.65    1.27     0.0000    158.80     0.00000
 1980  9  4   13.56    1.99     0.0000    158.80     0.00000
 1980  9  5   13.46    4.50     0.0000  -9999.00     0.00000
 1980  9  6   13.37    7.09     0.0000  -9999.00     0.00000
 1980  9  7   13.27    6.67     0.0000  -9999.00     0.00000
 1980  9  8   13.18    6.53     0.0000  -9999.00     0.00000
 1980  9  9   13.08    7.45     0.0000  -9999.00     0.00000
 1980  9 10   12.99    6.28     0.0000  -9999.00     0.00000
 1980  9 11   12.89    7.80     0.0000  -9999.00     0.00000
 1980  9 12   12.80    5.88     0.0000  -9999.00     0.00000
 1980  9 13   12.70    7.43     0.0000  -9999.00     0.00000
 1980  9 14   12.60   10.90     0.0000  -9999.00     0.00000
 1980  9 15   12.51   12.56     0.0000  -9999.00     0.00000
 1980  9 16   12.41   10.04     0.0000  -9999.00     0.00000
 1980  9 17   12.32    8.07     0.0000  -9999.00     0.00000
 1980  9 18   12.22    6.66     0.0000  -9999.00     0.00000
 1980  9 19   12.13    5.66     0.0000  -9999.00     0.00000
 1980  9 20   12.03    6.95     0.0000  -9999.00     0.00000
 1980  9 21   11.93    4.93     0.0000  -9999.00     0.00000
 1980  9 22   11.84    4.81     0.0000  -9999.00     0.00000
 1980  9 23   11.74    5.32     0.0000  -9999.00     0.00000
 1980  9 24   11.65    6.09     0.0000  -9999.00     0.00000
 1980  9 25   11.55    6.18     0.0000  -9999.00     0.00000
 1980  9 26   11.46    7.09     0.0000  -9999.00     0.00000
 1980  9 27   11.36    5.58     0.0000  -9999.00     0.00000
 1980  9 28   11.26    4.30     0.0000  -9999.00     0.00000
 1980  9 29   11.17    5.06     0.0000  -9999.00     0.00000
 1980  9 30   11.07    5.75     0.0000  -9999.00     0.00000
 1980 10  1   10.98    5.20     0.0000  -9999.00     0.00000
 1980 10  2   10.88    4.36     0.0000  -9999.00     0.00000
 1980 10  3   10.79    2.03     0.0000    158.80     0.00001
 1980 10  4   10.69    2.83     0.0000  -9999.00     0.00000
 1980 10  5   10.60    1.72     0.0023    158.80     0.00037
 1980 10  6   10.50    3.30     0.0000  -9999.00     0.00000
 1980 10  7   10.41    3.85     0.0000  -9999.00     0.00000
 1980 10  8   10.31    0.26     0.0037    158.80     0.00059
 1980 10  9   10.22   -1.89     0.0046    159.38     0.00073
 1980 10 10   10.12   -3.45     0.0049    160.02     0.00078
 1980 10 11   10.03   -2.72     0.0049    160.83     0.00079
 1980 10 12    9.93   -2.74     0.0050    161.64     0.00080
 1980 10 13    9.84   -1.72     0.0060    161.92     0.00097
 1980 10 14    9.74    0.93     0.0042    158.80     0.00066
 1980 10 15    9.65    2.90     0.0000  -9999.00     0.00000
 1980 10 16    9.55   -0.13     0.0009    158.80     0.00014
 1980 10 17    9.46    0.45     0.0029    218.77     0.00064
 1980 10 18    9.37    1.31     0.0017    158.80     0.00027
 1980 10 19    9.27    2.50     0.0008    158.80     0.00013
 1980 10 20    9.18    1.91     0.0035    158.80     0.00056
 1980 10 21    9.09    1.53     0.0008    158.80     0.00012
