1980,9,1,13.8474989,4.52569580,.00000000,-9999.00000,.00000000
1980,9,2,13.7523623,-3.07388306,.179934909E-05,156.569839,.281723800E-06
1980,9,3,13.6571341,-3.31906128,.328354190E-05,157.245468,.516322075E-06
1980,9,4,13.5618181,-2.38989258,.202910978E-04,158.800003,.322222650E-05
1980,9,5,13.4664249,.208343506,.714349244E-05,158.800003,.113438659E-05
1980,9,6,13.3709602,2.69601440,.142990461E-05,158.799988,.227068838E-06
1980,9,7,13.2754288,2.34576416,.408281165E-03,158.800003,.648350469E-04
1980,9,8,13.1798382,2.13015747,.192434154E-02,158.799988,.305585418E-03
1980,9,9,13.0841942,2.93795776,.00000000,-9999.00000,.00000000
1980,9,10,12.9885035,1.99005127,.197640329E-03,158.800003,.313852834E-04
1980,9,11,12.8927689,3.63641357,.00000000,-9999.00000,.00000000
1980,9,12,12.7969961,1.61547852,.907885318E-03,158.799988,.144172183E-03
1980,9,13,12.7011909,3.12728882,.00000000,-9999.00000,.00000000
1980,9,14,12.6053572,6.39587402,.00000000,-9999.00000,.00000000
1980,9,15,12.5094976,8.03219604,.00000000,-9999.00000,.00000000
1980,9,16,12.4136181,5.88439941,.00000000,-9999.00000,.00000000
1980,9,17,12.3177223,3.76821899,.00000000,-9999.00000,.00000000
1980,9,18,12.2218142,2.54037476,.121844596E-05,158.800003,.193489214E-06
1980,9,19,12.1258974,1.17080688,.903002365E-05,158.800003,.143396778E-05
1980,9,20,12.0299759,2.61959839,.376900971E-05,158.800003,.598518739E-06
1980,9,21,11.9340525,.738403320,.584800960E-02,158.800003,.928663940E-03
1980,9,22,11.8381329,.428070068,.524259778E-02,226.346573,.118664408E-02
1980,9,23,11.7422180,1.03314209,.520705886E-03,158.800003,.826881005E-04
1980,9,24,11.6463146,1.85049438,.771050924E-03,158.800003,.122442885E-03
1980,9,25,11.5504246,2.12472534,.166564787E-03,158.799988,.264504870E-04
1980,9,26,11.4545527,2.72186279,.118994300E-03,158.800003,.188962949E-04
1980,9,27,11.3587027,1.53033447,.199174834E-02,158.800003,.316289632E-03
1980,9,28,11.2628784,.459442139,.296816253E-02,158.800003,.471344189E-03
1980,9,29,11.1670847,1.58068848,.570338103E-03,158.800003,.905696870E-04
1980,9,30,11.0713253,1.73556519,.737504847E-02,158.800003,.117115770E-02
