    599.355706     76.126396
    482.204072     85.743116
    474.189878     87.924496
    471.130506    104.217946
    433.255718    122.945444
    347.586200    140.315714
    345.936746    142.398278
    242.606074    159.700532
    226.186308    164.461312
    599.345588     76.002722
    493.078726    119.728632
    432.831300    149.648490
    419.666402    154.060392
    384.608336    168.625352
    197.755114    232.211970
    599.383190     76.050604
    579.616228     60.180836
    578.570690     63.725780
    594.412314     79.965932
    599.887780     76.179738
    599.953544     76.176120
    594.393712     80.058462
    594.400274     80.040186
    594.403212     80.029654
    594.400402     80.037134
    594.410758     80.003830
    594.411506     79.968084
    594.399954     80.029050
    594.400152     80.035872
    594.401624     80.032776
    594.425208     79.953682
    594.399344     80.038024
    594.397134     80.036550
    594.397732     80.034962
    594.405598     80.041542
    594.400930     80.037332
    594.400582     80.036654
    594.399496     80.036794
    594.395490     80.039032
    594.399496     80.036794
    594.398028     80.036886
    594.399614     80.038124
    594.402928     80.039370
    595.985918     73.703866
    573.713650     92.358772
    566.310062    101.349914
    557.789378    101.548950
    536.943744     92.146784
    533.712588     90.828876
    599.389840     76.031196
    569.527150     67.107644
    569.575974     67.036632
    599.741592     75.739038
    599.525362     76.215330
    599.525392     76.202498
    599.468208     76.191770
    599.490436     76.191656
    599.499224     76.198652
    599.809376     75.815544
    599.815812     75.840674
    599.815072     75.802506
    599.364246     76.000054
    581.371918     73.513728
    555.875078     76.827434
    555.887078     76.837958
    555.872748     76.828460
    555.850552     76.830916
    599.445908     75.999338
    543.024320     57.627986
    550.941264     60.069992
    599.772108     75.770848
    599.782398     75.767412
    599.690008     75.936402
    599.771210     75.770506
    598.406344     77.158236
    598.846334     76.860342
    563.718720     88.710182
    530.474336    110.464000
    478.792384    124.245388
    478.617134    124.325744
    439.728216    143.257080
    403.930038    143.714636
    319.068302    176.846106
    244.396080    207.777278
    218.014152    216.547762
    599.346010     76.059142
    561.827492     89.174474
    543.762482     96.721448
    520.605934    103.183412
    452.195868    139.358926
    409.923112    143.366252
    373.586578    163.094784
    342.889708    184.199238
    262.948580    204.298586
    247.315098    204.401698
    182.820972    192.255306
    182.200686    190.781480
    161.339264    180.277822
    135.222458    157.911744
    135.120812    157.937384
