-2498098.92852207 3231950.29215128
-2219705.05351578 2232251.79996971
-2240261.98288462 2214525.9415131
-2256356.15124206 2199264.68037407
-2268418.77261857 2187643.90056302
-2284925.10633372 2171474.88860297
-2306423.62510748 2149732.55224478
-2328846.35401264 2126643.34286389
-2349246.63209218 2104967.58633403
-2369412.54073745 2083077.04274635
-2383967.36056238 2066836.11232069
-2399793.49121837 2048959.71671547
-2414499.22010871 2031921.19882762
-2428637.97880733 2015339.0457948
-2445908.23875758 1994589.47442062
-2464236.52912799 1972020.26233908
-2484847.19892624 1945959.15564542
-2505524.40228133 1919074.23401411
-2524006.30452163 1894431.30555018
-2538882.10601318 1874001.93956939
-2553673.1698986 1853100.45664967
-2567723.4332842 1833344.67303784
-2581191.86488958 1813242.4257294
-2600800.15973568 1783871.328073
-2619619.80431959 1754620.93305168
-2633657.88850804 1732173.63919536
-2648634.27296908 1707660.05185352
-2661738.49389307 1685655.7891588
-2674231.24054076 1664095.176732
-2687020.340846 1641509.60831868
-2698577.04819907 1620613.95981377
-2711271.42206298 1590727.9651753
-2837927.0781778 1426430.0837867
-3095431.50045559 1280584.07991339
-3217157.05913462 1227774.42916117
-3370745.71712128 1375731.86953852
-3426292.90383054 1554748.25130036
-3457533.44675569 1623232.3205614
-3445779.06649409 1674764.59564975
-3409636.9104806 1713236.25721328
-3446286.26341039 1769584.54281614
-3432074.5420369 1794304.57969595
-3445589.06421717 1814353.22949005
-3431294.47038141 1835500.70413787
-3450352.01173623 1853923.95153964
-3451030.05101765 1879064.28477287
-3430840.14065013 1972728.4241786
-3575252.3287681 2060776.94580538
-3551321.65871462 2308850.86235558
-3536469.59906494 2370940.83228111
-3367859.13623502 2324528.18331006
-3339874.71264592 2316983.71586052
-3257646.17791232 2609454.83393772
-3092346.01689647 2897388.38168975
-3070323.91614603 2935822.56153476
-2989409.34944846 2987898.07913051
-2644727.13156886 3201752.17025997
-2498098.92852207 3231950.29215128
