1940978.67222963 311126.47096428
2044260.58484733 374469.187938509
2069023.34297631 443103.460691824
2102355.83943488 517961.885452135
2148090.56882816 616454.970762147
2220011.56336593 674097.353381437
2310495.34113192 637160.997086465
2354362.79659916 579745.973647922
2383119.09623158 434041.975066913
2379184.67375847 275674.013832429
2507907.08710417 162129.652800561
2573409.3148675 111142.465273085
2745787.33710851 -116019.622574129
2882498.54272735 -268357.699844327
2928816.19216292 -382046.313004912
2815199.3091119 -508034.986174144
2599396.953798 -585022.746169934
2449059.38810696 -608135.00134878
2213678.46252239 -648966.25263323
2157089.43954773 -772818.458900303
2118335.41741487 -963744.39240648
2187369.68341559 -1106100.18716058
2202903.92425513 -1193291.43357768
2193370.60584426 -1238350.20618354
2166799.39269083 -1268778.33692565
2045562.66180653 -1328911.64427898
1954296.27974641 -1268660.25492008
1931051.24199683 -1025328.98211592
1540153.02175367 -817324.612194136
1162240.15056953 -804596.906847808
1147346.28070621 -826826.230242695
1133875.26022204 -844331.238313766
627080.989580893 -646270.961718741
630291.123044688 -629145.409297816
633003.606064454 -611495.576728542
636625.308529548 -589059.956781417
640043.261647375 -568394.142563453
642832.567974133 -549435.563205406
646540.449034828 -523885.570336414
663882.528639739 -380892.578499161
673189.364392544 -364000.599467479
682394.986541392 -346229.858710571
692824.761587612 -324551.940474844
703227.069856935 -301050.959240137
712306.675092796 -278559.528954584
719542.489882607 -259117.472880808
725986.216206393 -240147.689459049
732430.854918724 -219483.214488965
737849.109592375 -200164.307820057
743124.947728526 -179231.641511418
747166.237692665 -161251.132339839
750938.538427272 -141967.818505974
755342.287331773 -115648.575804328
759396.29420983 -84208.8764821164
762011.300804883 -53715.8578271565
763150.447070036 -33961.0680421861
763736.621709926 -9975.87694809959
763571.02521457 16165.7706213726
762425.068755607 43038.950167382
760499.477700638 68694.2416316287
758651.91556118 86398.6900310344
756068.48058197 106152.256685493
752838.40080364 126921.03073963
748460.79052889 150282.333982624
744064.809737879 170156.100592535
737206.208526465 197046.608116573
727088.559434729 231013.665389092
717877.141137009 258330.983681814
927438.528020509 326031.026121916
1304868.66230204 557830.703102308
1361926.83200501 558563.649210153
1453110.25886858 476391.41827755
1555574.32406018 384897.857597968
1663389.91456148 362447.348630363
1800949.45245267 335812.672922111
1940978.67222963 311126.47096428
