-1422522.36329757 -764512.901208864
-1323908.81076404 -933083.877951919
-1425790.18564492 -979371.083921204
-1451963.32416811 -993185.199143141
-1482893.52263586 -1068885.08337188
-1614065.71509044 -1163023.6365502
-1627334.52866919 -1181091.47281294
-1639796.6127449 -1208665.90280935
-1682044.77196042 -1346055.95557301
-1658097.79727869 -1436400.04682738
-1654335.64184487 -1451329.31890394
-1666045.98251493 -1499851.44921539
-1672332.69799289 -1519601.97201755
-1677313.682639 -1535131.42554043
-1822765.73802193 -1639055.76650272
-1984598.13735896 -1662928.03386372
-2357042.80321644 -1191892.21876876
-2345537.00134878 -624022.705672709
-2420070.54991404 -12789.4257911602
-2101473.31289175 657316.601235794
-2011495.99213349 786368.518412699
-1921949.49789513 766033.094543868
-1894716.34137357 755425.490308364
-1871734.20446359 746530.260381927
-1855804.55673757 740366.491016613
-1839469.32606507 733901.487943361
-1823091.27409834 727562.957067843
-1806795.93125521 721037.975835585
-1785800.86216229 712786.860335038
-1764065.15461736 704172.115407557
-1746967.55490152 697476.236823991
-1730750.75647305 690846.416250327
-1709031.2736529 682278.302169226
-1686621.87129254 673226.518708726
-1665782.3764806 664770.842020791
-1649517.07884115 658357.282621438
-1632582.42500921 651396.77634829
-1616397.34232451 644822.138858273
-1601009.08474564 638513.097818896
-1584811.88135124 632005.209790855
-1567918.13502798 625021.404825034
-1547179.21166437 616492.31438191
-1524923.75652817 606908.225034231
-1506532.88031056 593223.668193612
-1490508.43729374 578969.270788267
-1471225.82250233 561799.002816173
-1456304.8269888 548479.441958481
-1443320.3443468 536875.1659442
-1433427.56390785 514804.069618485
-1442922.26127045 489401.216469419
-1450945.94570461 466949.160345276
-1459663.94574996 440144.009461345
-1468600.3486496 410719.922733127
-1474688.16502517 389803.43535879
-1479804.09986902 370709.265369299
-1486153.74311068 344599.08175624
-1492340.40208862 317866.606860845
-1496640.23392495 297562.709227058
-1500238.89708732 278925.83660489
-1504720.58045461 253180.564027407
-1509418.40763096 223040.82899033
-1512884.16572638 197381.336196524
-1515097.06708317 178291.37683238
-1517219.22341542 157128.82717934
-1519292.11548659 132864.119011769
-1520563.71424044 114453.908797662
-1521587.43309871 95514.9063038269
-1522398.4777274 75539.55915656
-1522953.91713888 50940.8162914992
-1523029.82111288 18134.996136547
-1522307.76499717 -14662.850863389
-1520971.33465485 -44443.2254378721
-1519109.02776565 -73304.7164384007
-1517142.63900153 -97047.4664236934
-1515305.52775334 -115702.292340082
-1513197.4776676 -134288.917067844
-1510225.04479938 -157351.424357459
-1505804.58485919 -181076.436328787
-1505229.77007858 -206802.503045521
-1502303.78720249 -233128.608900693
-1498480.49962033 -257929.952309022
-1494134.68310968 -280485.646680179
-1490798.54684326 -295328.189545334
-1486321.13786166 -312882.747365441
-1487014.05310578 -337783.721849447
-1491594.21276876 -359950.119407707
-1494966.33462933 -376537.217526516
-1498741.03933686 -395348.039757188
-1502462.37291132 -414172.30098918
-1507198.45063845 -438552.99371895
-1511808.7639075 -462722.70772313
-1515714.62677136 -483288.633910626
-1490397.55964854 -543163.17383829
-1465571.66737765 -556527.4115235
-1440967.20294729 -571156.789848888
-1456905.32685523 -632051.604225875
-1450204.93712645 -658168.185114089
-1443619.43868903 -683737.430015905
-1437012.34008407 -709303.780408855
-1430380.59189324 -734866.635865107
-1422522.36329757 -764512.901208864
