   -114.826355     55.433205
   -123.707352     57.382130
   -124.320221     57.557236
   -124.270424     58.297665
   -127.181503     59.452991
   -134.673569     60.687450
   -134.812988     60.784908
   -144.482758     61.514050
   -146.072433     61.656536
   -114.830582     55.428185
   -122.116310     58.740337
   -126.786423     60.628902
   -127.911644     60.925171
   -130.976440     61.792706
   -149.772354     64.486748
   -114.826454     55.429592
   -116.716942     55.064205
   -116.702934     55.229733
   -115.085686     55.672485
   -114.785500     55.426956
   -114.780739     55.425755
   -115.084480     55.676659
   -115.084503     55.675789
   -115.084579     55.675301
   -115.084579     55.675659
   -115.084740     55.674099
   -115.085686     55.672588
   -115.084839     55.675327
   -115.084633     55.675610
   -115.084610     55.675457
   -115.085068     55.671768
   -115.084633     55.675713
   -115.084839     55.675686
   -115.084839     55.675610
   -115.084068     55.675762
   -115.084534     55.675659
   -115.084579     55.675636
   -115.084656     55.675659
   -115.084892     55.675816
   -115.084656     55.675659
   -115.084763     55.675686
   -115.084610     55.675713
   -115.084328     55.675713
   -115.143387     55.384972
   -116.309235     56.511860
   -116.637047     57.001358
   -117.298370     57.133709
   -119.179199     57.019764
   -119.466278     57.005505
   -114.826508     55.428673
   -117.291939     55.504757
   -117.290077     55.501041
   -114.808716     55.410828
   -114.811302     55.434227
   -114.811661     55.433689
   -114.816193     55.434151
   -114.814552     55.433792
   -114.813705     55.433945
   -114.801552     55.412952
   -114.800369     55.413902
   -114.801498     55.412315
   -114.829277     55.427776
   -116.236656     55.601807
   -118.083061     56.110630
   -118.081879     56.110912
   -118.083214     56.110706
   -118.084854     56.111118
   -114.823257     55.426445
   -119.521446     55.461952
   -118.865219     55.462490
   -114.805565     55.411674
   -114.804901     55.411366
   -114.806976     55.419918
   -114.805641     55.411674
   -114.867622     55.491547
   -114.843407     55.472065
   -117.176003     56.504513
   -119.247528     57.887550
   -123.229378     59.091034
   -123.242661     59.096359
   -126.276108     60.291290
   -129.492233     60.577240
   -137.206665     62.374950
   -144.703094     63.659763
   -147.468842     63.924187
   -114.828964     55.430542
   -117.309837     56.551384
   -118.527733     57.124107
   -120.221764     57.701645
   -125.239716     60.010689
   -128.953720     60.522690
   -132.075684     61.602573
   -134.853333     62.655476
   -142.805511     63.563915
   -144.380585     63.520321
   -150.584274     62.615002
   -150.618988     62.545395
   -152.409454     61.910591
   -154.352020     60.685505
   -154.361664     60.685581
