-2616281.83598641 3419373.6898685
-2521024.75572137 3420095.94048519
-2508699.22803454 3316312.02324029
-2498098.92852207 3231950.29215128
-2644727.13156886 3201752.17025997
-2989409.34944846 2987898.07913051
-3070323.91614603 2935822.56153476
-3092346.01689647 2897388.38168975
-3257646.17791232 2609454.83393772
-3339874.71264592 2316983.71586052
-3367859.13623502 2324528.18331006
-3536469.59906494 2370940.83228111
-3517942.70445855 2458901.70255192
-3133808.91701805 3129551.05025561
-2616281.83598641 3419373.6898685
