2217163.2763143 -2157046.45049236
2192525.80486993 -2182008.26227049
2167570.94790057 -2206651.62162777
2142303.19943807 -2230972.12385991
2116727.11757541 -2254965.4306856
2090847.32346655 -2278627.27119501
2064668.50030948 -2301953.44278964
2038377.41202006 -2324785.53447091
1945438.26457886 -2254646.82331596
1924797.05829007 -2272364.91543456
1904990.75286865 -2288973.23516504
1882847.30831987 -2307025.24385908
1856250.82543281 -2328136.37432591
1829776.85644829 -2348460.78566372
1802141.83291042 -2369050.45469159
1316895.81534806 -1744566.9978955
1434592.01680449 -1080490.61531581
1133875.26022204 -844331.238313766
1147346.28070621 -826826.230242695
1162240.15056953 -804596.906847808
1540153.02175367 -817324.612194136
1931051.24199683 -1025328.98211592
1954296.27974641 -1268660.25492008
2045562.66180653 -1328911.64427898
2166799.39269083 -1268778.33692565
2238441.57132519 -1279552.47926045
2296114.76493083 -1406726.41237155
2428480.94964326 -1570311.45709938
2454531.66264738 -1652038.16109503
2460318.47098453 -1835622.41336811
2442998.79943032 -1880964.72881186
2393801.24228647 -1957141.36324645
2372055.27565413 -1983962.13172384
2349629.17142584 -2010917.78569642
2326857.59685532 -2037585.77455492
2303744.59736766 -2063961.27859761
2280294.28869881 -2090039.5378948
2256510.85600614 -2115815.85331315
2236953.02254291 -2136541.74130769
2217163.2763143 -2157046.45049236
